Name,Team,W,L,SV,G,GS,IP,K%,BB%,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,ERA-,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
Eddy Yean,WSN,0.0,1.0,0.0,7.0,1.0,10.0,0.15384615,0.05128205,5.400001029968458,1.8000003433228193,0.9000001716614097,0.13793103448275862,0.90909091,0.533333333,0.09090909,96.8499984741211,1.8000003433228193,43.13594124010564,2.715629321426424,4.0809639930725465,4.451582758038083,0.08034193515777588,Eddy Yean,24248,678868
Sam Aldegheri,LAA,3.0,4.0,0.0,9.0,6.0,33.2,0.14569536,0.11258278,5.8811883964721945,4.544554670001241,1.3366337264709531,0.24528301886792453,0.66666667,0.339449541,0.096153846,92.0902811686198,5.079208160589622,120.67421486702088,5.456800635605389,5.308686679789235,5.723776855164852,0.079614351503551,Sam Aldegheri,26443,691951
Owen Murphy,ATL,0.0,1.0,0.0,3.0,1.0,6.2,0.20689655,0.06896552,8.10000077247627,2.70000025749209,1.350000128746045,0.2631578947368421,0.52631579,0.2,0.1,93.56769456129808,4.050000386238135,96.57844659243439,5.388205121712881,4.580963945388808,4.9090803779653625,0.07837409898638725,Owen Murphy,31761,702566
Brooks Kriske,ATH,0.0,0.0,0.0,2.0,0.0,2.2,0.18181818,0.09090909,6.750001609325793,3.3750008046628963,0.0,0.25,1.0,0.25,0.0,92.33333333333333,0.0,0.0,2.452344554441317,2.705963712930658,4.984080657360996,0.07833240926265717,Brooks Kriske,21189,621139
Burch Smith,DET,0.0,2.0,0.0,13.0,1.0,17.0,0.2739726,0.09589041,10.588237094631964,3.705882983121187,1.0588237094631963,0.36363636363636365,0.76576577,0.533333333,0.153846153,93.827203125,3.176471128389589,76.16408752025391,3.409196781394637,3.492728578240001,3.1247094261178647,0.07798124849796295,Burch Smith,12784,572143
DL Hall,MIL,2.0,0.0,0.0,30.0,1.0,37.2,0.25,0.17105263,9.079647550270208,6.212390429132247,0.71681428028449,0.20238095238095238,0.8411215,0.494252873,0.1,94.82222222222222,2.628319027709797,63.45534791574682,3.7191156494498543,4.24910559243089,4.423326719865406,0.07710807211697102,DL Hall,22207,669084
William Kempner,MIA,1.0,0.0,0.0,9.0,0.0,12.1,0.28,0.08,10.216217269507462,2.9189192198592746,0.7297298049648187,0.2413793103448276,0.79365079,0.3,0.076923076,95.4874979654948,2.9189192198592746,69.00459506355313,3.918657382235441,3.324207070659253,3.8709916252329233,0.07560598105192184,William Kempner,31615,687531
Edward Cabrera,CHC,5.0,5.0,0.0,15.0,15.0,76.0,0.20364742,0.09726444,7.934210526315789,3.789473684210526,1.7763157894736843,0.29439252336448596,0.64444444,0.422222222,0.1875,96.20230594758064,5.684210526315789,138.6932154435999,5.067926742780501,5.186226960232384,4.219115662888477,0.07473654299974442,Edward Cabrera,21690,665795
Josh Walker,BAL,1.0,0.0,0.0,14.0,0.0,15.0,0.21311475,0.06557377,7.800002479554011,2.4000007629396958,1.2000003814698479,0.2619047619047619,0.77464789,0.409090909,0.105263157,92.58461350661058,3.0000009536746197,73.16615951761729,2.9211886617638085,3.8809640566508783,4.071373522709917,0.07368283718824387,Josh Walker,23617,677020
Eduardo Rivera,BOS,0.0,1.0,0.0,4.0,3.0,10.0,0.22727273,0.13636364,9.000001716614097,5.400001029968458,0.9000001716614097,0.25925925925925924,0.55555556,0.5,0.111111111,95.32105348821273,6.300001201629867,145.35581579902262,3.6668283802008452,4.1809640121460365,4.247833865671408,0.07325641065835953,Eduardo Rivera,31280,700842
Yerry De Los Santos,NYY,0.0,0.0,0.0,9.0,0.0,12.0,0.21568627,0.09803922,8.250001311302393,3.7500005960465423,0.7500001192093085,0.2647058823529412,0.73529412,0.558823529,0.09090909,95.0047607421875,0.7500001192093085,18.23322951452362,3.0569135637472655,3.580963881810519,3.8898128427970873,0.07247128337621689,Yerry De Los Santos,21420,660787
Carlos Rodriguez,MIL,0.0,0.0,0.0,4.0,0.0,9.1,0.19047619,0.0952381,7.714285977032729,3.8571429885163644,0.9642857471290911,0.3103448275862069,0.79365079,0.233333333,0.0625,94.09796516262755,3.8571429885163644,93.12277075829695,3.2880887490774384,4.045249549466738,5.25595404931444,0.0721416100859642,Carlos Rodriguez,30161,692230
Luis Mey,CIN,0.0,0.0,0.0,11.0,0.0,15.1,0.34782609,0.14492754,14.086957689945196,5.869565704143831,1.1739131408287662,0.3,0.80188679,0.5625,0.181818181,98.375,4.108695992900682,93.83340762562679,4.706355280617237,4.189659546453703,3.5835412533256763,0.07108332216739655,Luis Mey,25620,682825
Hunter Stratton,- - -,0.0,0.0,0.0,3.0,0.0,3.1,0.2,0.0,8.10000077247627,0.0,0.0,0.5,0.66666667,0.5,0.0,96.75199951171875,5.40000051498418,126.97440283755388,6.554938025844046,1.2809636306762537,1.7365869543848667,0.07012220658361912,Hunter Stratton,23455,676702
Xzavion Curry,NYM,0.0,0.0,0.0,7.0,0.0,16.0,0.14925373,0.10447761,5.625000335276147,3.937500234693303,1.1250000670552294,0.25,0.87912088,0.26,0.0625,91.02962842399691,2.8125001676380736,69.70224623685044,3.178725084691738,4.768463902920491,6.18095252215795,0.06678032130002975,Xzavion Curry,25595,675540
Spencer Strider,ATL,4.0,2.0,0.0,8.0,8.0,39.0,0.27878788,0.12121212,10.615384615384615,4.615384615384615,2.076923076923077,0.2696629213483146,0.72463768,0.288659793,0.173076923,95.1322188449848,5.3076923076923075,126.57003189663293,3.5004726342214045,5.337374058747903,4.362366415445622,0.06581106781959534,Spencer Strider,27498,675911
Cade Gibson,MIA,2.0,0.0,0.0,28.0,0.0,32.2,0.19205298,0.10596026,7.989797473400948,4.408164123255696,0.551020515406962,0.32653061224489793,0.62030075,0.489795918,0.08,91.84583536783855,5.510205154069619,130.26378831820116,3.928546338291126,4.121780331439686,4.488166321771368,0.06485259532928467,Cade Gibson,31815,806188
Mitch Bratt,ARI,1.0,1.0,0.0,7.0,7.0,33.2,0.17482517,0.13286713,6.68316882166863,5.079208304468159,1.336633764333726,0.24731182795698925,0.82926829,0.3125,0.102040816,91.30091563933486,3.742574540134433,88.79081397894302,3.7847224738789356,5.3086867428938564,5.5884432722037225,0.06162431836128235,Mitch Bratt,30003,683352
Paxton Schultz,WSN,1.0,2.0,1.0,27.0,1.0,32.1,0.20915033,0.07843137,8.90721789601401,3.340206711005254,1.3917527962521892,0.36893203883495146,0.6122449,0.333333333,0.1,93.5719825634058,6.40206286276007,153.42164155018347,5.010850573834516,4.31807739900626,4.65634178343923,0.06135249324142933,Paxton Schultz,25501,687606
Gabe Speier,SEA,2.0,3.0,1.0,39.0,0.0,32.1,0.20863309,0.09352518,8.072167170619776,3.6185576971743822,0.8350517762710112,0.25842696629213485,0.8040201,0.411111111,0.078947368,95.37856744260205,2.783505920903371,71.56878570742538,4.176630995095107,4.163438327133402,4.742168862715128,0.059849388897418976,Gabe Speier,17170,642100
Codi Heuer,CLE,0.0,1.0,0.0,8.0,0.0,9.2,0.13043478,0.10869565,5.586208366185778,4.655173638488148,0.0,0.35294117647058826,0.72222222,0.411764705,0.0,95.38641734182099,4.655173638488148,113.23608916430142,4.785691006823815,3.701653620802733,5.744103345494562,0.05982601270079613,Codi Heuer,23293,676051
Trevor Williams,WSN,0.0,0.0,0.0,6.0,0.0,11.1,0.29787234,0.04255319,11.117648306190077,1.588235472312868,1.588235472312868,0.32142857142857145,0.98214286,0.566666666,0.222222222,89.97222222222223,2.382353208469302,57.09168245157309,3.2330488547213134,3.6986109304593175,2.6105547855335525,0.057844698429107666,Trevor Williams,16977,592866
Logan Allen,CLE,0.0,0.0,0.0,3.0,1.0,8.1,0.23809524,0.0952381,10.80000041198732,4.320000164794928,1.080000041198732,0.4074074074074074,0.68493151,0.535714285,0.1,90.74727006392045,3.240000123596196,78.81230033065728,4.082484766229321,3.680963825225831,3.943456956267096,0.05707828514277935,Logan Allen,27589,671106
Luke Murphy,LAA,0.0,1.0,0.0,7.0,0.0,8.0,0.18181818,0.18181818,6.750001609325793,6.750001609325793,0.0,0.2,0.72727273,0.4,0.0,95.64044943820225,2.250000536441931,53.456570315871176,3.121403087039541,4.205964070558612,5.724708700178837,0.05685027316212654,Luke Murphy,29952,684665
Jack Weisenburger,NYM,0.0,0.0,0.0,2.0,0.0,3.0,0.27272727,0.0,9.0,0.0,0.0,0.25,1.0,0.375,0.0,95.16000366210938,0.0,0.0,2.3205839570796916,1.080963802337647,3.1059561590353653,0.05670756474137306,Jack Weisenburger,26333,674073
Jake Woodford,- - -,1.0,0.0,1.0,18.0,0.0,26.1,0.18253968,0.05555556,7.860760442608271,2.3924053520981694,1.3670887726275254,0.391304347826087,0.62801932,0.4,0.133333333,93.42500305175781,7.177216056294508,173.54238849375096,5.984347577114736,4.10628038180829,3.8618117963103393,0.05603663623332977,Jake Woodford,18674,663765
Jackson Kent,WSN,0.0,0.0,0.0,1.0,1.0,4.0,0.31578947,0.26315789,13.5,11.25,0.0,0.375,0.625,0.625,0.0,92.73823816636029,6.75,161.75974879716668,5.205696889108442,3.8309638023376467,3.8309638023376467,0.05574728921055794,Jackson Kent,35462,800600
Cole Winn,TEX,5.0,3.0,1.0,47.0,1.0,43.0,0.21875,0.078125,8.790700013990184,3.1395357192822084,1.4651166689983641,0.3228346456692913,0.64575646,0.345864661,0.132075471,95.38403936395063,5.8604666759934565,142.87292214888524,4.851454348270819,4.360033910193361,4.11569538420503,0.05497046001255512,Cole Winn,22113,668390
Alexander McFarlane,PHI,0.0,1.0,0.0,3.0,0.0,3.1,0.26666667,0.13333333,10.80000102996836,5.40000051498418,0.0,0.3333333333333333,0.8,0.555555555,0.0,100.38947496916118,2.70000025749209,63.658886471589234,5.771132872432213,2.4809637451171827,3.392210392534408,0.054707497358322144,Alexander McFarlane,31773,686934
Kyle Backhus,PHI,2.0,1.0,0.0,21.0,1.0,20.0,0.21276596,0.06382979,9.00000257492139,2.7000007724764172,1.3500003862382086,0.3492063492063492,0.72916667,0.43076923,0.142857142,,4.950001416206765,116.7079807915298,3.9636834181624385,4.23096413135538,3.8756455105973604,0.05099582998082042,Kyle Backhus,29615,679775
Hunter Bigge,TBR,1.0,1.0,0.0,18.0,0.0,19.1,0.16470588,0.16470588,6.5172424509184035,6.5172424509184035,0.4655173179227431,0.23214285714285715,0.41353383,0.421052631,0.037037037,96.50244140625,6.982759768841146,166.384843919577,4.051568949892,4.477515756105876,5.926107126523639,0.0487513542175293,Hunter Bigge,26259,685801
Alimber Santa,HOU,0.0,1.0,0.0,10.0,0.0,15.1,0.15254237,0.10169492,5.282609133729448,3.521739422486299,0.5869565704143831,0.16279069767441862,0.63492063,0.5,0.066666666,95.53889295789931,1.1739131408287662,28.38075005636076,2.945742743743208,3.9287899596028666,4.566692013340937,0.047931067645549774,Alimber Santa,28846,695001
David Morgan,SDP,2.0,0.0,0.0,18.0,0.0,22.0,0.24761905,0.12380952,10.636366402808035,5.318183201404017,0.8181820309852333,0.39344262295081966,0.76530612,0.573770491,0.125,97.43982473727876,4.500001170418783,112.0340427777767,3.238425900304579,4.080964062430709,4.003687145984826,0.046421267092227936,David Morgan,31616,688158
Vince Velasquez,CHC,0.0,0.0,0.0,2.0,0.0,3.1,0.09090909,0.0,2.70000025749209,0.0,0.0,0.1,1.0,0.3,0.0,92.22380719866071,0.0,0.0,1.0376486464728054,2.4809637451171827,5.214703687368859,0.046207912266254425,Vince Velasquez,11189,592826
Ty Blach,CHC,0.0,0.0,0.0,1.0,0.0,3.0,0.22222222,0.0,6.0,0.0,0.0,0.14285714285714285,1.0,0.714285714,0.0,,0.0,0.0,2.995734929294386,1.7476304690043138,2.2538785581787435,0.045913100242614746,Ty Blach,14361,621389
Jose Urquidy,- - -,1.0,1.0,1.0,6.0,0.0,10.0,0.17307692,0.03846154,8.10000077247627,1.8000001716613934,1.8000001716613934,0.46153846153846156,0.46875,0.365853658,0.117647058,92.95744680851064,8.10000077247627,191.70973326305773,3.6278987062890167,4.480963935852064,4.462829188912191,0.04238634370267391,Jose Urquidy,18413,664353
Hagen Smith,CHW,2.0,0.0,0.0,3.0,0.0,4.2,0.35,0.3,13.50000183922929,11.571430147910819,0.0,0.0,1.0,0.571428571,0.0,94.22380719866071,0.0,0.0,4.210369271758814,3.9381067762569666,4.263552020778924,0.04155503213405609,Hagen Smith,35205,696146
Daniel Espino,CLE,0.0,0.0,0.0,6.0,0.0,6.0,0.44444444,0.14814815,18.000002861023404,6.000000953674468,1.500000238418617,0.4,0.78947368,0.272727272,0.25,98.88077173477564,4.500000715255851,109.46154145984151,3.224953120568689,3.2476304954952706,2.0934598237269757,0.040485117584466934,Daniel Espino,25625,682982
Zach McCambley,CIN,0.0,0.0,0.0,7.0,0.0,7.2,0.17948718,0.15384615,8.217393007981883,7.043479721127328,0.0,0.36,0.75,0.44,0.0,93.88431564031863,4.695653147418218,107.23819348318035,6.612652427172414,3.994007469891189,5.578784425428768,0.040338966995477676,Zach McCambley,27666,685112
Juan Burgos,ARI,0.0,0.0,0.0,2.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,0.5,0.0,,3.3750008046628963,80.07030064786422,1.80524719545997,4.205964070558612,7.053610251096535,0.039873093366622925,Juan Burgos,27271,686228
Matt Svanson,STL,2.0,3.0,0.0,41.0,1.0,43.1,0.19806763,0.10144928,8.515386364502673,4.361539357428199,1.0384617517686188,0.36231884057971014,0.54929577,0.366197183,0.089285714,96.43332926432292,7.269232262380331,178.01642548967493,5.972861895751974,4.280964048825828,4.7436490434330185,0.039856983348727226,Matt Svanson,29629,694335
Cade Horton,CHC,1.0,0.0,0.0,2.0,2.0,7.1,0.15384615,0.07692308,4.909091121894278,2.454545560947139,1.2272727804735695,0.15789473684210525,0.86956522,0.55,0.2,95.47777777777777,2.454545560947139,59.89025471954531,3.306792510369479,4.580963867360898,3.8437440178055207,0.0384107381105423,Cade Horton,31872,690990
Ian Hamilton,ATL,0.0,0.0,0.0,4.0,0.0,4.2,0.17391304,0.13043478,7.714286765273879,5.7857150739554095,0.0,0.375,0.55555556,0.6875,0.0,94.647998046875,7.714286765273879,183.95895340907745,4.982124640785442,3.2952495458174766,3.946140034861392,0.035602789372205734,Ian Hamilton,19261,641656
Yacksel Rios,CHC,0.0,0.0,0.0,1.0,0.0,1.2,0.4,0.0,10.800004119874618,0.0,0.0,0.0,1.0,0.333333333,0.0,98.1,0.0,0.0,4.7756143631834105,0.6809628868099535,1.5922097949370357,0.03495047613978386,Yacksel Rios,15007,605441
Nolan Hoffman,PHI,0.0,0.0,0.0,3.0,0.0,4.2,0.0952381,0.14285714,3.8571433826369397,5.7857150739554095,0.0,0.375,0.77777778,0.5,0.0,93.81071254185268,3.8571433826369397,90.94127010491441,4.990409124633451,4.152392519736797,5.779618742346585,0.03447064012289047,Nolan Hoffman,23381,676510
Pierce Johnson,CIN,2.0,1.0,1.0,41.0,0.0,35.1,0.21333333,0.08666667,8.150945449563446,3.31132158888515,1.528302271793146,0.26262626262626265,0.73770492,0.384615384,0.139534883,95.45741102430556,4.584906815379438,104.70899547602832,5.502400921709503,4.580964180208698,4.221700037917345,0.03354356810450554,Pierce Johnson,13435,572955
Carl Edwards Jr.,NYM,0.0,0.0,0.0,2.0,0.0,6.0,0.44,0.16,16.500002622604786,6.000000953674468,1.500000238418617,0.2222222222222222,1.0,0.4,0.25,92.45283018867924,1.500000238418617,37.17453501927871,2.747536634812006,3.580963881810519,2.4267932100422236,0.03310723230242729,Carl Edwards Jr.,13607,605218
Robert Garcia,TEX,0.0,1.0,0.0,9.0,0.0,8.0,0.17647059,0.20588235,6.750001609325793,7.875001877546758,0.0,0.23809523809523808,0.58333333,0.523809523,0.0,94.18382352941177,3.3750008046628963,82.27949306362807,4.70470481419789,4.205964070558612,5.345022542773782,0.03307080641388893,Robert Garcia,23363,676395
Welinton Herrera,COL,0.0,0.0,0.0,3.0,0.0,2.1,0.2,0.1,7.714286765273879,3.8571433826369397,0.0,0.2857142857142857,1.0,0.285714285,0.0,94.54285539899554,0.0,0.0,4.732485426037314,2.6523923153779867,4.605063782509733,0.03174355626106262,Welinton Herrera,29318,700327
Connor Seabold,- - -,1.0,0.0,0.0,21.0,0.0,24.0,0.17391304,0.09565217,7.500001192093085,4.1250006556511964,0.7500001192093085,0.35443037974683544,0.7038835,0.4125,0.06060606,93.57195002858232,5.250000834465159,124.90996367850953,3.9580489881674494,4.247630654441016,5.252570848683147,0.031026490963995457,Connor Seabold,19695,657756
Spencer Bivens,SFG,0.0,0.0,0.0,2.0,0.0,2.0,0.3,0.1,13.5,4.5,0.0,0.5,0.5,0.5,0.0,95.80000305175781,0.0,0.0,2.5647700339236335,1.5809638023376467,3.0997080698609354,0.03081631287932396,Spencer Bivens,30226,702352
Eiberson Castellano,COL,0.0,0.0,1.0,1.0,0.0,3.0,0.16666667,0.0,6.0,0.0,0.0,0.4444444444444444,1.0,0.555555555,0.0,95.53333536783855,0.0,0.0,6.250753163866048,2.7476304690043136,2.7476304690043136,0.03063023090362549,Eiberson Castellano,28040,682769
Matthew Pushard,STL,0.0,0.0,0.0,6.0,0.0,7.0,0.1875,0.125,7.714286765273879,5.14285784351592,0.0,0.2857142857142857,0.54545455,0.35,0.0,95.05000361689815,5.14285784351592,125.94358483249984,5.176078661739941,3.509535289297307,5.245243260081082,0.03055436722934246,Matthew Pushard,31870,690155
Trenton Harris,SFG,0.0,0.0,0.0,3.0,0.0,2.2,0.3125,0.1875,16.87500402331448,10.125002413988689,0.0,0.625,0.5,0.5,0.0,,13.500003218651585,331.43861442366506,5.1951152279842425,2.705963712930658,3.2754929490382425,0.03006140887737274,Trenton Harris,33214,805345
Nicky Lopez,TEX,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714,0.0,9.0,0.0,0.0,0.6666666666666666,0.75,0.5,0.0,62.76315789473684,9.0,219.41192919111535,4.945178151038466,1.0809638023376467,2.5997080698609354,0.030054600909352303,Nicky Lopez,19339,670032
Jefry Yan,NYM,1.0,0.0,0.0,5.0,0.0,5.0,0.26086957,0.2173913,10.800004119874618,9.000003433228848,0.0,0.3333333333333333,0.88888889,0.5,0.0,97.78750610351562,1.8000006866457698,44.609451949810044,4.277252223001163,3.68096403121957,5.19970887809804,0.02979452721774578,Jefry Yan,27902,642376
James Karinchak,ATL,0.0,0.0,0.0,9.0,0.0,9.2,0.21621622,0.13513514,7.448276351946887,4.655172719966804,0.9310345439933608,0.13043478260869565,0.92105263,0.291666666,0.066666666,94.98979591836735,1.8620690879867217,44.403882176561964,2.9670028878860513,4.322343194328795,5.334187813931845,0.028482068330049515,James Karinchak,20151,675916
Noah Murdock,PIT,0.0,0.0,0.0,2.0,0.0,3.0,0.28571429,0.21428571,12.0,9.0,0.0,0.42857142857142855,1.0,0.857142857,0.0,94.03333536783855,0.0,0.0,2.4703807334556225,3.4142971356709806,3.92054522484541,0.028224050998687744,Noah Murdock,27908,668716
Drey Jameson,ARI,0.0,0.0,0.0,11.0,0.0,17.1,0.17105263,0.11842105,6.750000495177085,4.673077265891828,0.5192308073213142,0.28846153846153844,0.69105691,0.37735849,0.052631578,96.48039215686275,4.673077265891828,110.86655182828365,4.381531706049271,4.061733105055684,4.976510542333116,0.027866076678037643,Drey Jameson,26260,686753
JT Brubaker,SFG,0.0,0.0,2.0,39.0,1.0,57.2,0.16101695,0.1059322,5.930636492011064,3.9017345342178054,0.780346906843561,0.23493975903614459,0.71875,0.415204678,0.072463768,93.16333669026693,3.5895957714803806,88.12817519900842,4.944975610262903,4.294836768538741,4.984895014429708,0.027702219784259796,JT Brubaker,17578,664141
Marco Gonzales,TEX,0.0,0.0,1.0,3.0,0.0,6.2,0.10344828,0.13793103,4.050000386238135,5.40000051498418,0.0,0.3181818181818182,0.90909091,0.333333333,0.0,89.94736842105263,1.350000128746045,32.91179251738043,2.940799653422978,3.980963888168344,6.4868921685657135,0.02759169042110443,Marco Gonzales,15467,594835
Austin Hedges,CLE,0.0,0.0,0.0,3.0,0.0,2.2,0.08333333,0.0,3.3750008046628963,0.0,0.0,0.36363636363636365,0.5,0.545454545,0.0,70.9923095703125,6.750001609325793,164.19232523859796,3.114651125513988,2.3309636235236697,3.470022095738839,0.027089226990938187,Austin Hedges,12976,595978
Travis Adams,MIN,2.0,0.0,2.0,28.0,0.0,38.0,0.25595238,0.10119048,10.184211548675894,4.026316193662563,1.4210527742338457,0.3235294117647059,0.6512605,0.3592233,0.122448979,94.47950431871118,5.921053225974356,141.26006259517987,4.172484018029797,4.212542863301635,4.118292040909603,0.026781290769577026,Travis Adams,30180,701519
Joel Peguero,SFG,0.0,0.0,0.0,11.0,0.0,11.1,0.10416667,0.08333333,3.9705893490144364,3.176471479211549,0.0,0.2702702702702703,0.6875,0.54054054,0.0,99.97123153895548,2.382353609408662,58.48916971210114,2.6964390531094606,3.7868463532735466,5.528935854663794,0.025672314688563347,Joel Peguero,21951,666711
Jake Eder,LAD,1.0,0.0,0.0,4.0,0.0,4.0,0.06666667,0.06666667,2.25,2.25,0.0,0.23076923076923078,0.75,0.307692307,0.0,95.00588091681985,2.25,54.186718291419986,10.475435663654846,3.3309638023376467,6.368452337384224,0.024753393605351448,Jake Eder,27590,671109
Jake Rogers,DET,0.0,0.0,0.0,3.0,0.0,2.1,0.25,0.08333333,11.571430147910819,3.8571433826369397,0.0,0.42857142857142855,1.0,0.428571428,0.0,77.42222086588542,0.0,0.0,4.833306526110663,3.0809638023376467,3.731854291381562,0.023942379280924797,Jake Rogers,19452,668670
Zach Eflin,BAL,0.0,0.0,0.0,1.0,1.0,3.2,0.41176471,0.11764706,17.181821161065738,4.909091760304496,2.454545880152248,0.42857142857142855,1.0,0.5,0.5,91.85714285714286,2.454545880152248,59.863212773501004,3.9420568719755114,4.444600402422229,1.7275513499476778,0.02175699733197689,Zach Eflin,13774,621107
Guillo Zuniga,NYM,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.25,9.0,9.0,0.0,0.0,1.0,0.0,0.0,97.41428920200893,0.0,0.0,1.4773676213770113,4.080963802337647,7.118452337384224,0.018901318311691284,Guillo Zuniga,19588,670871
P.J. Higgins,CIN,0.0,0.0,0.0,1.0,0.0,1.0,0.33333333,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.08831451645031532,1.0809638023376467,4.118452337384224,0.018616802990436554,P.J. Higgins,18433,664731
Reese McGuire,CHW,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0630046042219231,3.0809638023376467,7.637196604907513,0.01817973144352436,Reese McGuire,15674,624512
Garrett Stubbs,PHI,0.0,0.0,0.0,4.0,0.0,3.1,0.0,0.06666667,0.0,2.70000025749209,0.0,0.2857142857142857,0.6,0.214285714,0.0,48.221743376358695,5.40000051498418,127.31777294317847,5.804777646526937,3.980963888168344,7.170327154128634,0.016832325607538223,Garrett Stubbs,18067,596117
Jose Trevino,CIN,0.0,0.0,0.0,4.0,0.0,5.0,0.03448276,0.03448276,1.8,1.8,0.0,0.5384615384615384,0.5,0.346153846,0.0,51.65999755859375,14.4,328.86372516821257,9.075316724741363,3.8809638023376465,5.703456923365593,0.016411535441875458,Jose Trevino,16725,624431
Jose Cabrera,ARI,0.0,2.0,0.0,4.0,4.0,17.2,0.14814815,0.08641975,6.11320776717016,3.566037864182593,1.52830194179254,0.2982456140350877,0.72580645,0.388888888,0.12,93.43188122735508,5.6037737865726465,132.94688737068591,5.375881631048532,5.458322378459376,5.399941622853605,0.016249459236860275,Jose Cabrera,30412,703615
Adrian Del Castillo,ARI,0.0,0.0,0.0,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.8,0.0,0.0,,5.400002059937309,128.11249936322716,16.166471907631326,4.880964488983416,8.525952121491745,0.01566174253821373,Adrian Del Castillo,29554,680728
Joey Gerber,NYM,0.0,0.0,0.0,7.0,0.0,8.1,0.23529412,0.11764706,8.640001318359577,4.320000659179788,1.080000164794947,0.23809523809523808,0.69767442,0.227272727,0.1,93.50142996651786,4.320000659179788,107.06266017483652,3.99133580437817,4.160963967132593,4.423457128213818,0.015029297210276127,Joey Gerber,24591,680702
Joey Estes,ATH,0.0,0.0,0.0,1.0,1.0,4.1,0.22222222,0.05555556,8.307692917141027,2.076923229285257,2.076923229285257,0.3333333333333333,0.43478261,0.153846153,0.166666666,93.57999674479167,8.307692917141027,194.23673622955403,2.8603535582613717,4.927117783924542,4.029994396221131,0.0143116544932127,Joey Estes,26257,683155
Myles Straw,TOR,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.06666667,0.0,3.0000009536746197,0.0,0.35714285714285715,1.0,0.642857142,0.0,54.93333435058594,0.0,0.0,3.712474700803204,4.080964120229186,5.5997088705484295,0.01369226910173893,Myles Straw,17620,664702
Christian Koss,SFG,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.4,0.0,,13.5,331.43853540254156,7.676007673054429,3.0809638023376467,5.35908020362258,0.011427915655076504,Christian Koss,27653,683766
Anthony Banda,MIN,2.0,0.0,2.0,39.0,0.0,34.1,0.21153846,0.09615385,8.650488640679162,3.9320402912178007,0.7864080582435602,0.28865979381443296,0.70281124,0.391752577,0.071428571,94.61392405063292,4.456312330046841,106.31536901654852,4.45668574574829,4.304265226272074,5.026224500529308,0.010329768992960453,Anthony Banda,14706,607455
Brycen Mautz,STL,0.0,0.0,0.0,1.0,0.0,3.0,0.14285714,0.14285714,6.0,6.0,0.0,0.4,0.66666667,0.3,0.0,93.2555519386574,6.0,146.93416228638947,4.212462471353646,3.7476304690043136,5.772622825702032,0.009538548067212105,Brycen Mautz,31910,802408
Craig Kimbrel,- - -,0.0,2.0,0.0,35.0,0.0,36.0,0.21192053,0.11258278,8.00000105963827,4.250000562932831,1.0000001324547838,0.2708333333333333,0.66820276,0.323232323,0.088888888,93.55036692375684,4.500000596046527,109.61346111327005,4.510071532602619,4.3309639679061265,4.7849499179983965,0.00931393587961793,Craig Kimbrel,6655,518886
Jorge Mateo,ATL,0.0,0.0,0.0,3.0,0.0,2.1,0.08333333,0.08333333,3.8571433826369397,3.8571433826369397,0.0,0.5,0.83333333,0.2,0.0,65.60975609756098,3.8571433826369397,91.97947670453873,6.703814926463563,3.5095352892973066,6.763987734516884,0.008929308503866196,Jorge Mateo,17273,622761
Zach Brzykcy,MIA,0.0,0.0,0.0,2.0,0.0,3.0,0.16666667,0.16666667,6.0,6.0,0.0,0.375,0.8,0.75,0.0,94.0173976732337,3.0,70.92138205888403,3.909108859570813,3.7476304690043136,4.2538785581787435,0.008373824879527092,Zach Brzykcy,27783,694350
Michael Fulmer,LAA,0.0,0.0,0.0,1.0,0.0,1.2,0.16666667,0.16666667,5.400002059937309,5.400002059937309,0.0,0.0,1.0,0.5,0.0,94.3499984741211,0.0,0.0,3.926892175117401,3.68096403121957,4.592210939346652,0.007692256011068821,Michael Fulmer,13218,605242
Tanner Andrews,TOR,0.0,0.0,0.0,2.0,0.0,3.0,0.09090909,0.18181818,3.0,6.0,0.0,0.125,1.0,0.5,0.0,95.03125,0.0,0.0,3.077854133149925,4.414297135670981,6.439289492368699,0.007287231273949146,Tanner Andrews,24698,681084
Kevin Herget,NYM,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,89.2750015258789,0.0,0.0,0.7555495617331547,3.0809638023376467,6.118452337384224,0.006745336577296257,Kevin Herget,15369,643361
